n Flux
629	7.858600E-03
630	7.896100E-03
631	7.936500E-03
632	7.978900E-03
633	8.013200E-03
634	8.052000E-03
635	8.085000E-03
636	8.124700E-03
637	8.169000E-03
638	8.197900E-03
639	8.236500E-03
640	8.277400E-03
641	8.309000E-03
642	8.350700E-03
643	8.386900E-03
644	8.424600E-03
645	8.465300E-03
646	8.504000E-03
647	8.544100E-03
648	8.583700E-03
649	8.617000E-03
650	8.663500E-03
651	8.699700E-03
652	8.737100E-03
653	8.764700E-03
654	8.804900E-03
655	8.847100E-03
656	8.881100E-03
657	8.919700E-03
658	8.950600E-03
659	8.993800E-03
660	9.030500E-03
661	9.066400E-03
662	9.102100E-03
663	9.129100E-03
664	9.167500E-03
665	9.203100E-03
666	9.237300E-03
667	9.268000E-03
668	9.305600E-03
669	9.336400E-03
670	9.368500E-03
671	9.406200E-03
672	9.447900E-03
673	9.476300E-03
674	9.519000E-03
675	9.557700E-03
676	9.591100E-03
677	9.628600E-03
678	9.662700E-03
679	9.702900E-03
680	9.736600E-03
681	9.765800E-03
682	9.800700E-03
683	9.831200E-03
684	9.868900E-03
685	9.896600E-03
686	9.935200E-03
687	9.964100E-03
688	1.000200E-02
689	1.002700E-02
690	1.006700E-02
691	1.009600E-02
692	1.012600E-02
693	1.015800E-02
694	1.019200E-02
695	1.022200E-02
696	1.025200E-02
697	1.028400E-02
698	1.031500E-02
699	1.034400E-02
700	1.037300E-02
701	1.040700E-02
702	1.043500E-02
703	1.046800E-02
704	1.049800E-02
705	1.052600E-02
706	1.056100E-02
707	1.059500E-02
708	1.062800E-02
709	1.065700E-02
710	1.069200E-02
711	1.072800E-02
712	1.075600E-02
713	1.079400E-02
714	1.082200E-02
715	1.086100E-02
716	1.089300E-02
717	1.092400E-02
718	1.096000E-02
719	1.098800E-02
720	1.102700E-02
721	1.106000E-02
722	1.109000E-02
723	1.111900E-02
724	1.114700E-02
725	1.118200E-02
726	1.120900E-02
727	1.123400E-02
728	1.125800E-02
729	1.129800E-02
730	1.133000E-02
731	1.136400E-02
732	1.138100E-02
733	1.141400E-02
734	1.143600E-02
735	1.146700E-02
736	1.149500E-02
737	1.152200E-02
738	1.155300E-02
739	1.158400E-02
740	1.160500E-02
741	1.163400E-02
742	1.165600E-02
743	1.168600E-02
744	1.170700E-02
745	1.173600E-02
746	1.176300E-02
747	1.177600E-02
748	1.181200E-02
749	1.182800E-02
750	1.185000E-02
751	1.189300E-02
752	1.191600E-02
753	1.194700E-02
754	1.198300E-02
755	1.201200E-02
756	1.204900E-02
757	1.208200E-02
758	1.210400E-02
759	1.213600E-02
760	1.216900E-02
761	1.218700E-02
762	1.221600E-02
763	1.223600E-02
764	1.225400E-02
765	1.227900E-02
766	1.230800E-02
767	1.232000E-02
768	1.234500E-02
769	1.237200E-02
770	1.239300E-02
771	1.241600E-02
772	1.243500E-02
773	1.246400E-02
774	1.248700E-02
775	1.250600E-02
776	1.252500E-02
777	1.255900E-02
778	1.257400E-02
779	1.260000E-02
780	1.262300E-02
781	1.264700E-02
782	1.267200E-02
783	1.269400E-02
784	1.271200E-02
785	1.273700E-02
786	1.276200E-02
787	1.277800E-02
788	1.280800E-02
789	1.282800E-02
790	1.284600E-02
791	1.286900E-02
792	1.288100E-02
793	1.290300E-02
794	1.291100E-02
795	1.293100E-02
796	1.294300E-02
797	1.296400E-02
798	1.298000E-02
799	1.300000E-02
800	1.301600E-02
801	1.303800E-02
802	1.305900E-02
803	1.309000E-02
804	1.311500E-02
805	1.313600E-02
806	1.315900E-02
807	1.318700E-02
808	1.321100E-02
